type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
40, 2016-03-27T11:52:19.806654930,  28.425600,  84.014000,  36775,    0,   6,   0,   1, 2016-03-27T11:52:19.806654930, 2016-03-27T11:52:19.806654930, 0.000000,  28.425600,  84.014000,  28.425600,  84.014000  
40, 2016-03-27T11:53:57.670792103,  28.260000,  83.957000, -25338,    0,   5,   0,   1, 2016-03-27T11:53:57.670792103, 2016-03-27T11:53:57.670792103, 0.000000,  28.260000,  83.957000,  28.260000,  83.957000  
40, 2016-03-27T11:53:58.314857006,  28.440100,  83.999100, -43309,    0,   6,   0,   1, 2016-03-27T11:53:58.314857006, 2016-03-27T11:53:58.314857006, 0.000000,  28.440100,  83.999100,  28.440100,  83.999100  
40, 2016-03-27T11:55:24.107188940,  28.392800,  84.058000,  49271,    0,   5,   0,   1, 2016-03-27T11:55:24.107188940, 2016-03-27T11:55:24.107188940, 0.000000,  28.392800,  84.058000,  28.392800,  84.058000  
40, 2016-03-27T11:55:41.545470953,  26.629800,  81.167100,  43333,    0,   9,   0,   1, 2016-03-27T11:55:41.545470953, 2016-03-27T11:55:41.545470953, 0.000000,  26.629800,  81.167100,  26.629800,  81.167100  
40, 2016-03-27T11:56:41.623920918,  28.402100,  84.106700, -51225,    0,   7,   0,   1, 2016-03-27T11:56:41.623920918, 2016-03-27T11:56:41.623920918, 0.000000,  28.402100,  84.106700,  28.402100,  84.106700  
40, 2016-03-27T11:56:59.712300062,  28.277700,  84.076600, -14465,    0,   5,   0,   1, 2016-03-27T11:56:59.712300062, 2016-03-27T11:56:59.712300062, 0.000000,  28.277700,  84.076600,  28.277700,  84.076600  
40, 2016-03-27T11:59:28.723789930,  28.338000,  84.085700, -29074,    0,   6,   0,   1, 2016-03-27T11:59:28.723789930, 2016-03-27T11:59:28.723789930, 0.000000,  28.338000,  84.085700,  28.338000,  84.085700  
40, 2016-03-27T12:02:25.789716005,  26.485100,  80.252100,  19530,    0,   5,   0,   1, 2016-03-27T12:02:25.789716005, 2016-03-27T12:02:25.789716005, 0.000000,  26.485100,  80.252100,  26.485100,  80.252100  
40, 2016-03-27T12:11:50.888968945,  26.530900,  80.575500,  17179,    0,   5,   0,   1, 2016-03-27T12:11:50.888968945, 2016-03-27T12:11:50.888968945, 0.000000,  26.530900,  80.575500,  26.530900,  80.575500  
